,index,Feature,value_variancethres
793,110,R78934,1.0000000000000002
794,150,M86553,1.0000000000000002
795,597,R70939,1.0000000000000002
796,568,H45526_,1.0000000000000002
797,121,R06716,1.0000000000000002
798,566,X65488,1.0000000000000002
799,593,T89422,1.0000000000000002
800,598,T53412,1.0000000000000002
801,557,R10707,1.0000000000000002
802,203,T76972,1.0000000000000002
803,586,M80461,1.0000000000000002
804,548,T49732,1.0000000000000002
805,167,H06970,1.0000000000000002
806,610,L06895,1.0000000000000002
807,3,R85482,1.0000000000000002
808,4,U14973,1.0000000000000002
809,136,D25217,1.0000000000000002
810,171,D12765,1.0000000000000002
811,102,T62878,1.0000000000000002
812,112,M86842,1.0000000000000002
813,605,R83354,1.0000000000000002
814,210,T47424,1.0000000000000002
815,142,R28373,1.0000000000000002
816,612,R10620,1.0000000000000002
817,583,M31627,1.0000000000000002
818,101,T57633,1.0000000000000002
819,555,R09400,1.0000000000000002
820,115,V00523,1.0000000000000002
821,169,Z48950,1.0000000000000002
822,207,D30655,1.0000000000000002
823,552,J05158,1.0000000000000002
824,209,X02152,1.0000000000000002
825,117,T72889,1.0000000000000002
826,130,U27699,1.0000000000000002
827,584,M63509,1.0000000000000002
828,116,X79066,1.0000000000000002
829,71,H55758,1.0
830,1835,U14631,1.0
831,320,T48386,1.0
832,1197,R36973,1.0
833,1196,T71001,1.0
834,1195,D13315_,1.0
835,1818,T71049,1.0
836,1253,X54232,1.0
837,341,H26101,1.0
838,1720,H28050,1.0
839,67,T69026,1.0
840,1632,H66786,1.0
841,1201,M55268,1.0
842,1839,D38537,1.0
843,1257,R67358,1.0
844,1631,M34668,1.0
845,1212,M93651,1.0
846,1206,R39144,1.0
847,1207,H72965,1.0
848,327,H40705,1.0
849,1242,X75304_,1.0
850,1620,R28608,1.0
851,164,M14200,1.0
852,118,T72175,1.0
853,1234,U29175,1.0
854,330,X62153,1.0
855,1614,R42765,1.0
856,322,U28963,1.0
857,1621,T86444,1.0
858,1624,R05291,1.0
859,332,M16447,1.0
860,161,T90774,1.0
861,1217,R56443,1.0
862,114,X67325,1.0
863,1829,M83664,1.0
864,1627,M32315,1.0
865,1820,H40013,1.0
866,1822,H20289,1.0
867,1630,X63469,1.0
868,1210,T92259,1.0
869,338,M93010,1.0
870,1245,X52151,1.0
871,1187,T57535,1.0
872,1169,X17644,1.0
873,1634,M36634,1.0
874,60,R74349,1.0
875,1144,L27476,1.0
876,1668,U34074,1.0
877,1141,X72889,1.0
878,1851,X12892,1.0
879,58,U12255,1.0
880,1670,M26383,1.0
881,1132,H47650,1.0
882,379,M98045,1.0
883,381,Z15114,1.0
884,1121,M22488,1.0
885,1695,R35885,1.0
886,1673,T67077,1.0
887,1116,X17273,1.0
888,1114,R97912,1.0
889,1109,L08069,1.0
890,1694,R89823,1.0
891,139,H46728,1.0
892,1103,Z18538,1.0
893,1102,T56460,1.0
894,393,M99564,1.0
895,1096,X14830,1.0
896,1860,H72850,1.0
897,1090,M65105,1.0
898,138,T65003,1.0
899,1085,R39531,1.0
900,1685,L47162,1.0
901,1861,X60708,1.0
902,1082,L26494,1.0
903,133,H87366,1.0
904,1849,M22760,1.0
905,1147,R47976,1.0
906,1710,D21094,1.0
907,1148,T52624,1.0
908,1183,M18930,1.0
909,350,X55019,1.0
910,1178,U20285,1.0
911,1709,X06272,1.0
912,1646,R51502,1.0
913,1706,U22897,1.0
914,1174,H29895,1.0
915,1171,U18242,1.0
916,1170,U23852,1.0
917,316,M19045,1.0
918,122,M28214,1.0
919,1700,H62466,1.0
920,1659,H14372,1.0
921,1660,M27826,1.0
922,357,T72503,1.0
923,1661,H08751,1.0
924,124,U12255_,1.0
925,360,T50511,1.0
926,1844,L06111,1.0
927,125,T74257,1.0
928,1846,X77130,1.0
929,364,X14958,1.0
930,1667,M82919,1.0
931,62,H77302,1.0
932,1155,L41142,1.0
933,366,H05966,1.0
934,1152,R84411,1.0
935,1150,X71490,1.0
936,1149,X78549,1.0
937,1259,X89986,1.0
938,212,T50334,1.0
939,1261,J03239,1.0
940,1435,D10523,1.0
941,1551,U11037,1.0
942,1430,L19067,1.0
943,253,H80975,1.0
944,1432,X17042__,1.0
945,1550,U20141,1.0
946,107,R91062,1.0
947,92,T87873,1.0
948,1454,R89067,1.0
949,106,T63370,1.0
950,1736,T86281,1.0
951,1439,M35878,1.0
952,1762,X73902,1.0
953,246,T79813,1.0
954,1448,R38758,1.0
955,1767,U05875,1.0
956,1768,H01418,1.0
957,196,X83535,1.0
958,1421,R49542,1.0
959,1553,H11940,1.0
960,1416,L20859,1.0
961,1415,M28882,1.0
962,194,R50864,1.0
963,1412,R11485,1.0
964,193,Z22572,1.0
965,258,X54163,1.0
966,87,R50158,1.0
967,259,control8,1.0
968,260,control9,1.0
969,261,control10,1.0
970,1397,R56399,1.0
971,1862,X89985,1.0
972,244,M76378,1.0
973,240,M36981,1.0
974,1560,K03192,1.0
975,1519,R80855,1.0
976,224,T70595,1.0
977,1488,U10324,1.0
978,1752,H14607,1.0
979,1494,Z14978,1.0
980,1522,X02228,1.0
981,1497,X80507,1.0
982,1749,T54303,1.0
983,1536,Y00971,1.0
984,1517,R43936,1.0
985,100,T89730,1.0
986,1507,X79353,1.0
987,1515,H68239,1.0
988,1514,M81637,1.0
989,214,R28281,1.0
990,1523,T47719,1.0
991,1486,L25941,1.0
992,225,M22806,1.0
993,1524,X62025,1.0
994,1742,X17025,1.0
995,1483,X57348,1.0
996,103,M57710,1.0
997,227,J03040,1.0
998,1480,H69834,1.0
999,228,T74556,1.0
1000,230,X17042_,1.0
1001,1474,R80400,1.0
1002,231,D31883,1.0
1003,1755,J00073,1.0
1004,208,T61632,1.0
1005,238,H48027,1.0
1006,1457,H04654,1.0
1007,191,M27539,1.0
1008,1393,H70635,1.0
1009,314,X63187,1.0
1010,1313,H20512,1.0
1011,1298,R71251_,1.0
1012,1300,H04333,1.0
1013,1801,T40674,1.0
1014,79,M24398,1.0
1015,1309,R87747,1.0
1016,1797,X68314,1.0
1017,1315,H54091,1.0
1018,1323,X70040,1.0
1019,177,T54650,1.0
1020,1316,T95046,1.0
1021,1317,R32804,1.0
1022,1318,X65873,1.0
1023,179,T57872,1.0
1024,1321,M20867,1.0
1025,172,M19311,1.0
1026,1297,D13630,1.0
1027,78,T47645,1.0
1028,1295,X82166,1.0
1029,213,L09159,1.0
1030,1723,H16991,1.0
1031,1808,H24310_,1.0
1032,1284,X12496,1.0
1033,1597,H64576,1.0
1034,1280,X68194,1.0
1035,1722,Z13009,1.0
1036,1811,X93510,1.0
1037,1277,D63876,1.0
1038,1603,D16227,1.0
1039,1274,L10386,1.0
1040,1812,H02031,1.0
1041,311,M86752,1.0
1042,288,R95874,1.0
1043,1585,L14848,1.0
1044,1392,H77536,1.0
1045,1377,T98835,1.0
1046,1352,M31303,1.0
1047,1354,T85165,1.0
1048,1356,T84051,1.0
1049,1371,X75208,1.0
1050,1373,H25940,1.0
1051,1730,L38932,1.0
1052,1779,R42095,1.0
1053,1325,M94203,1.0
1054,1379,M92287,1.0
1055,1563,R94513,1.0
1056,1384,H75867,1.0
1057,1731,J03569,1.0
1058,266,M76378_,1.0
1059,1776,R89377,1.0
1060,1349,R70479,1.0
1061,1348,M28827,1.0
1062,1572,D29641,1.0
1063,1344,H55759,1.0
1064,1343,L26405_,1.0
1065,183,M77693,1.0
1066,1574,T58731,1.0
1067,1789,U10362,1.0
1068,81,M31013,1.0
1069,281,T46888,1.0
1070,1333,H72234,1.0
1071,1791,M85169,1.0
1072,181,T57686,1.0
1073,80,H43908_,1.0
1074,1329,T52905,1.0
1075,1725,H65425,1.0
1076,180,D14662,1.0
1077,262,control11,1.0
1078,131,R49974_,1.0
1079,857,H15069,1.0
1080,1968,L12350,1.0
1081,703,U07695_,1.0
1082,969,T62191,1.0
1083,533,R42070,1.0
1084,704,T83673,1.0
1085,787,X02492,1.0
1086,871,D31887,1.0
1087,786,M83667,1.0
1088,872,T62568,1.0
1089,1965,U33429,1.0
1090,535,M90684,1.0
1091,537,R37428,1.0
1092,1963,X70070,1.0
1093,780,L20422,1.0
1094,962,T51288,1.0
1095,714,H81864,1.0
1096,494,H20426,1.0
1097,778,H24030,1.0
1098,1915,T41204,1.0
1099,452,H61410,1.0
1100,1895,M76558,1.0
1101,716,Z15009,1.0
1102,702,M34192,1.0
1103,789,H26419,1.0
1104,949,R42244,1.0
1105,971,H08156,1.0
1106,680,T81919,1.0
1107,527,R20804,1.0
1108,1887,H02611,1.0
1109,992,X15880,1.0
1110,991,X12466,1.0
1111,439,M94556,1.0
1112,682,H08749,1.0
1113,683,R80612,1.0
1114,989,D38549,1.0
1115,1976,T49204,1.0
1116,983,R14852,1.0
1117,981,X82103,1.0
1118,793,R23889,1.0
1119,582,H59599,1.0
1120,792,X74874,1.0
1121,1889,M19156,1.0
1122,977,J04026,1.0
1123,1945,L38951,1.0
1124,1891,U25138,1.0
1125,973,U00968,1.0
1126,698,R92729_,1.0
1127,15,T52342,1.0
1128,457,K03001,1.0
1129,1,R39465,1.0
1130,927,T93284,1.0
1131,1953,M35531,1.0
1132,468,T88712,1.0
1133,924,D14658,1.0
1134,1952,M80359,1.0
1135,923,U09848,1.0
1136,1911,R16156,1.0
1137,750,M62831,1.0
1138,13,H20709,1.0
1139,1905,R90908,1.0
1140,1906,U12134,1.0
1141,900,T83644,1.0
1142,901,R00544,1.0
1143,32,T51574,1.0
1144,903,M64929,1.0
1145,476,R53769,1.0
1146,755,T65438,1.0
1147,756,T79595,1.0
1148,910,K02566__,1.0
1149,760,R27017,1.0
1150,479,M57567,1.0
1151,31,T62220,1.0
1152,485,U04343,1.0
1153,466,H40560,1.0
1154,491,T97199,1.0
1155,929,J04046,1.0
1156,882,H04235,1.0
1157,490,H44011,1.0
1158,1957,D37931,1.0
1159,725,M22490,1.0
1160,775,H87465,1.0
1161,885,R91051,1.0
1162,1903,X54941,1.0
1163,731,R67343,1.0
1164,462,M12959,1.0
1165,937,R54401,1.0
1166,733,X66839,1.0
1167,886,R26146,1.0
1168,935,T54364,1.0
1169,888,H15069_,1.0
1170,542,K02566_,1.0
1171,889,M95627,1.0
1172,563,M28128,1.0
1173,562,U07664,1.0
1174,464,L33075,1.0
1175,1954,R35903,1.0
1176,930,M12272,1.0
1177,1920,M20543,1.0
1178,1949,M14603,1.0
1179,1001,R08183,1.0
1180,646,X02744,1.0
1181,1869,H55916,1.0
1182,810,R46502,1.0
1183,843,M63959,1.0
1184,413,U04241,1.0
1185,1049,M69043,1.0
1186,1928,H20503,1.0
1187,653,D30755,1.0
1188,1047,X01060,1.0
1189,678,X70944,1.0
1190,1926,U36621,1.0
1191,522,M96839,1.0
1192,1942,D29808,1.0
1193,851,T54360,1.0
1194,1982,D38551,1.0
1195,1044,M80613,1.0
1196,505,R98189,1.0
1197,1871,X69295,1.0
1198,417,M63167,1.0
1199,504,R53941,1.0
1200,503,X55362,1.0
1201,420,H49587,1.0
1202,647,U02493,1.0
1203,644,H42477,1.0
1204,1873,L13385,1.0
1205,20,H79852,1.0
1206,1863,T91121,1.0
1207,1998,R77780,1.0
1208,622,H11324,1.0
1209,403,T81492,1.0
1210,831,R81330,1.0
1211,511,H82631,1.0
1212,405,R00282,1.0
1213,1930,M81695,1.0
1214,827,M80469,1.0
1215,516,U30827,1.0
1216,408,R50736,1.0
1217,409,T61627,1.0
1218,606,H45526__,1.0
1219,632,H87344,1.0
1220,1990,X67699,1.0
1221,1988,R76825,1.0
1222,1061,Y00097,1.0
1223,637,U03865,1.0
1224,638,H17434,1.0
1225,1986,M67454,1.0
1226,600,D16431,1.0
1227,1922,R42029,1.0
1228,654,R53612,1.0
1229,1037,X61587,1.0
1230,1883,R44301,1.0
1231,501,H23135,1.0
1232,1036,H56470,1.0
1233,1011,L10413,1.0
1234,47,U21909,1.0
1235,1022,T67897,1.0
1236,1921,R20666,1.0
1237,523,H11650,1.0
1238,591,Y00414,1.0
1239,861,H21532,1.0
1240,677,X51345,1.0
1241,1004,H89477,1.0
1242,1027,L10717,1.0
1243,585,H17897,1.0
1244,1874,H49515,1.0
1245,662,Z17227,1.0
1246,423,D21260,1.0
1247,659,D16111,1.0
1248,1033,R44072,1.0
1249,1031,R20554,1.0
1250,807,T49637,1.0
1251,594,T71643,1.0
1252,1016,M86868,1.0
1253,426,L10284,1.0
1254,1028,X63071,1.0
1255,1427,R41673,0.9999999999999999
1256,1948,Y00796,0.9999999999999999
1257,1467,X85786,0.9999999999999999
1258,763,X05276,0.9999999999999999
1259,1466,U27699_,0.9999999999999999
1260,767,X66141,0.9999999999999999
1261,1512,D28124,0.9999999999999999
1262,235,R62425,0.9999999999999999
1263,17,T63508,0.9999999999999999
1264,526,U31215,0.9999999999999999
1265,799,R54422,0.9999999999999999
1266,1505,H05814,0.9999999999999999
1267,801,X70326,0.9999999999999999
1268,1756,H16096,0.9999999999999999
1269,21,J02763,0.9999999999999999
1270,216,H15901,0.9999999999999999
1271,1434,R99200,0.9999999999999999
1272,766,U07695__,0.9999999999999999
1273,546,M37984_,0.9999999999999999
1274,1508,M77829,0.9999999999999999
1275,1932,T77537,0.9999999999999999
1276,1462,H15662,0.9999999999999999
1277,254,H82746,0.9999999999999999
1278,1460,L34840,0.9999999999999999
1279,771,M81758,0.9999999999999999
1280,232,M62994,0.9999999999999999
1281,221,L22214,0.9999999999999999
1282,539,D00265,0.9999999999999999
1283,777,X69550,0.9999999999999999
1284,790,J04621,0.9999999999999999
1285,1447,H89481,0.9999999999999999
1286,1477,R45529,0.9999999999999999
1287,1451,H23098,0.9999999999999999
1288,1751,X15149,0.9999999999999999
1289,223,T51852,0.9999999999999999
1290,245,K01144,0.9999999999999999
1291,1445,M87772,0.9999999999999999
1292,1761,H24956,0.9999999999999999
1293,1492,M23115,0.9999999999999999
1294,1476,T54767,0.9999999999999999
1295,1496,R00254,0.9999999999999999
1296,769,L20688,0.9999999999999999
1297,1760,T94350,0.9999999999999999
1298,1443,D26067,0.9999999999999999
1299,805,X15882,0.9999999999999999
1300,247,R16255,0.9999999999999999
1301,520,H07899,0.9999999999999999
1302,1473,L26050_,0.9999999999999999
1303,804,M16029,0.9999999999999999
1304,815,X93499,0.9999999999999999
1305,18,H09263,0.9999999999999999
1306,1499,M14539,0.9999999999999999
1307,770,L00352,0.9999999999999999
1308,528,T57483,0.9999999999999999
1309,820,H40416,0.9999999999999999
1310,1465,D00860,0.9999999999999999
1311,723,M34175,0.9999999999999999
1312,759,M36341,0.9999999999999999
1313,6,T51496,0.9999999999999999
1314,1639,X67235,0.9999999999999999
1315,657,R99591,0.9999999999999999
1316,658,M91670,0.9999999999999999
1317,1636,R52081,0.9999999999999999
1318,1981,T89666,0.9999999999999999
1319,663,H43663,0.9999999999999999
1320,1629,L37936,0.9999999999999999
1321,1628,T93885,0.9999999999999999
1322,667,U13896,0.9999999999999999
1323,1626,L27841,0.9999999999999999
1324,668,U39360,0.9999999999999999
1325,1622,T94993,0.9999999999999999
1326,1708,H90764,0.9999999999999999
1327,1979,R98410,0.9999999999999999
1328,1618,H15552,0.9999999999999999
1329,679,T52003,0.9999999999999999
1330,1612,R67275,0.9999999999999999
1331,166,T57780,0.9999999999999999
1332,1610,H92195,0.9999999999999999
1333,681,T51849,0.9999999999999999
1334,113,T93589,0.9999999999999999
1335,1604,M88108,0.9999999999999999
1336,1975,K03474,0.9999999999999999
1337,1602,R09138,0.9999999999999999
1338,655,Z25821,0.9999999999999999
1339,156,X87838,0.9999999999999999
1340,1950,X73882,0.9999999999999999
1341,599,R73660,0.9999999999999999
1342,614,R94588,0.9999999999999999
1343,1684,U19261,0.9999999999999999
1344,135,T62856,0.9999999999999999
1345,1692,U19252,0.9999999999999999
1346,1681,M95178,0.9999999999999999
1347,623,T51250,0.9999999999999999
1348,128,H85878,0.9999999999999999
1349,1678,X53586,0.9999999999999999
1350,611,R52000,0.9999999999999999
1351,1993,T90549,0.9999999999999999
1352,1665,R34876,0.9999999999999999
1353,1663,H79136,0.9999999999999999
1354,1707,H47628,0.9999999999999999
1355,643,U09770,0.9999999999999999
1356,123,V00522,0.9999999999999999
1357,648,R54854,0.9999999999999999
1358,1984,M63239,0.9999999999999999
1359,1703,U09412,0.9999999999999999
1360,1653,T62884,0.9999999999999999
1361,650,U29171,0.9999999999999999
1362,1651,L19437_,0.9999999999999999
1363,149,T53396_,0.9999999999999999
1364,652,T62864,0.9999999999999999
1365,153,J03077,0.9999999999999999
1366,687,M28650,0.9999999999999999
1367,1599,M90516,0.9999999999999999
1368,1598,L06132,0.9999999999999999
1369,742,T59354,0.9999999999999999
1370,726,H83703,0.9999999999999999
1371,727,X07862,0.9999999999999999
1372,728,R72874,0.9999999999999999
1373,729,H45781,0.9999999999999999
1374,730,T47584,0.9999999999999999
1375,202,L12168,0.9999999999999999
1376,1737,Z15108,0.9999999999999999
1377,735,T78096,0.9999999999999999
1378,204,H28452,0.9999999999999999
1379,105,T53396,0.9999999999999999
1380,558,T48014,0.9999999999999999
1381,1534,M88468,0.9999999999999999
1382,688,X73358,0.9999999999999999
1383,1533,X74330,0.9999999999999999
1384,553,H24401,0.9999999999999999
1385,1529,X69392,0.9999999999999999
1386,749,M73481,0.9999999999999999
1387,1526,R44628,0.9999999999999999
1388,549,M94630,0.9999999999999999
1389,753,Y00281,0.9999999999999999
1390,754,X55005,0.9999999999999999
1391,1521,X74819,0.9999999999999999
1392,1743,H01482,0.9999999999999999
1393,1518,X69115,0.9999999999999999
1394,256,X61123,0.9999999999999999
1395,722,H65019,0.9999999999999999
1396,192,H45526,0.9999999999999999
1397,1559,R06601,0.9999999999999999
1398,1974,U14577,0.9999999999999999
1399,1970,U24105,0.9999999999999999
1400,1969,R06749,0.9999999999999999
1401,697,T51261,0.9999999999999999
1402,176,T49941,0.9999999999999999
1403,1724,M31679,0.9999999999999999
1404,699,U09413,0.9999999999999999
1405,700,U18920,0.9999999999999999
1406,1726,X60489,0.9999999999999999
1407,1579,T79831,0.9999999999999999
1408,1578,M31516,0.9999999999999999
1409,1576,H06189,0.9999999999999999
1410,1575,R12389,0.9999999999999999
1411,707,H17969,0.9999999999999999
1412,708,T67921,0.9999999999999999
1413,572,M21984,0.9999999999999999
1414,1961,R78142,0.9999999999999999
1415,570,R42501,0.9999999999999999
1416,189,D63874,0.9999999999999999
1417,1565,X07384,0.9999999999999999
1418,1564,H08351,0.9999999999999999
1419,1561,R49459,0.9999999999999999
1420,1959,D59253,0.9999999999999999
1421,1423,D31887_,0.9999999999999999
1422,1079,D16481,0.9999999999999999
1423,833,U29092,0.9999999999999999
1424,1200,X75304,0.9999999999999999
1425,335,H46732,0.9999999999999999
1426,1828,R36644,0.9999999999999999
1427,1892,L34657,0.9999999999999999
1428,336,R39681,0.9999999999999999
1429,444,U14588,0.9999999999999999
1430,1211,H51196,0.9999999999999999
1431,976,L40904,0.9999999999999999
1432,980,H09137,0.9999999999999999
1433,1205,M37721,0.9999999999999999
1434,339,T87527,0.9999999999999999
1435,1834,X80230,0.9999999999999999
1436,340,D13315,0.9999999999999999
1437,440,X83412,0.9999999999999999
1438,1222,Z29677,0.9999999999999999
1439,985,D78134,0.9999999999999999
1440,986,M10065,0.9999999999999999
1441,987,L08044,0.9999999999999999
1442,1888,H21042,0.9999999999999999
1443,1838,X07290,0.9999999999999999
1444,1190,R70253,0.9999999999999999
1445,345,R49231,0.9999999999999999
1446,1886,M58050,0.9999999999999999
1447,996,J03161_,0.9999999999999999
1448,1182,M69296,0.9999999999999999
1449,997,H16597,0.9999999999999999
1450,998,R60217,0.9999999999999999
1451,1220,R62549,0.9999999999999999
1452,1223,X12791,0.9999999999999999
1453,933,Y00815,0.9999999999999999
1454,946,R71401,0.9999999999999999
1455,463,R44770,0.9999999999999999
1456,939,H87473,0.9999999999999999
1457,941,L27670,0.9999999999999999
1458,1256,J02645,0.9999999999999999
1459,1816,L49218,0.9999999999999999
1460,942,M29277,0.9999999999999999
1461,1252,R86960,0.9999999999999999
1462,1251,T75577,0.9999999999999999
1463,1900,R53455,0.9999999999999999
1464,1420,R48303,0.9999999999999999
1465,319,M69238,0.9999999999999999
1466,35,H54676,0.9999999999999999
1467,36,R86975,0.9999999999999999
1468,968,H28373,0.9999999999999999
1469,955,X03484,0.9999999999999999
1470,1821,R49719,0.9999999999999999
1471,451,L42611,0.9999999999999999
1472,329,T59406,0.9999999999999999
1473,963,T86473,0.9999999999999999
1474,70,X57346,0.9999999999999999
1475,1231,D14661,0.9999999999999999
1476,965,D43949,0.9999999999999999
1477,1228,X00588,0.9999999999999999
1478,1826,T55871,0.9999999999999999
1479,1827,T56350,0.9999999999999999
1480,967,R46731,0.9999999999999999
1481,435,T78489,0.9999999999999999
1482,433,X13810,0.9999999999999999
1483,1006,D11086,0.9999999999999999
1484,1099,Z23064,0.9999999999999999
1485,386,H11095,0.9999999999999999
1486,1054,M99439,0.9999999999999999
1487,1112,M81635,0.9999999999999999
1488,1853,Y00661,0.9999999999999999
1489,1056,U31248,0.9999999999999999
1490,1855,X80692,0.9999999999999999
1491,389,R73052,0.9999999999999999
1492,410,X87159,0.9999999999999999
1493,1105,H92182,0.9999999999999999
1494,53,T52015,0.9999999999999999
1495,1060,T74272,0.9999999999999999
1496,1858,H06061,0.9999999999999999
1497,1062,D13641,0.9999999999999999
1498,432,T52343,0.9999999999999999
1499,1095,X78817,0.9999999999999999
1500,55,H22688,0.9999999999999999
1501,1093,R33481,0.9999999999999999
1502,1092,T92736,0.9999999999999999
1503,1091,T64974,0.9999999999999999
1504,1089,M98343,0.9999999999999999
1505,1068,X05610,0.9999999999999999
1506,1087,H48175,0.9999999999999999
1507,1086,T55117,0.9999999999999999
1508,400,L19956,0.9999999999999999
1509,1083,X54871,0.9999999999999999
1510,1074,H89092,0.9999999999999999
1511,411,U29656,0.9999999999999999
1512,1118,X59511,0.9999999999999999
1513,382,M32405,0.9999999999999999
1514,1123,U10117_,0.9999999999999999
1515,1008,X86018,0.9999999999999999
1516,1010,T60855,0.9999999999999999
1517,1015,T61941,0.9999999999999999
1518,1017,M14764,0.9999999999999999
1519,429,R60859,0.9999999999999999
1520,1877,L04953,0.9999999999999999
1521,1025,Z47087,0.9999999999999999
1522,1156,R39010,0.9999999999999999
1523,1689,U09646,0.9999999999999999
1524,1030,L06328,0.9999999999999999
1525,368,T70058,0.9999999999999999
1526,424,R51531,0.9999999999999999
1527,1142,M22349,0.9999999999999999
1528,59,R01182,0.9999999999999999
1529,372,T64983,0.9999999999999999
1530,416,R61332,0.9999999999999999
1531,375,X59871,0.9999999999999999
1532,1046,U09587,0.9999999999999999
1533,1131,L13689,0.9999999999999999
1534,376,Z50753,0.9999999999999999
1535,1129,H69819,0.9999999999999999
1536,1128,T55840,0.9999999999999999
1537,380,T65594,0.9999999999999999
1538,1125,M85038,0.9999999999999999
1539,415,H08678,0.9999999999999999
1540,312,R41827,0.9999999999999999
1541,1249,H09665,0.9999999999999999
1542,1268,L11373,0.9999999999999999
1543,1359,H09719,0.9999999999999999
1544,864,H61535,0.9999999999999999
1545,1372,T51139,0.9999999999999999
1546,865,X82494,0.9999999999999999
1547,1370,M83254,0.9999999999999999
1548,1369,H22579_,0.9999999999999999
1549,1368,H53092,0.9999999999999999
1550,1367,R60508,0.9999999999999999
1551,1366,R44052,0.9999999999999999
1552,1365,Z11502,0.9999999999999999
1553,866,M87503,0.9999999999999999
1554,1362,X89430,0.9999999999999999
1555,1784,T50797,0.9999999999999999
1556,495,R37464,0.9999999999999999
1557,1334,X83301,0.9999999999999999
1558,276,R54941,0.9999999999999999
1559,870,J03069,0.9999999999999999
1560,1355,R99916,0.9999999999999999
1561,1785,M22050,0.9999999999999999
1562,1269,L07592,0.9999999999999999
1563,1786,H66834,0.9999999999999999
1564,873,H79349,0.9999999999999999
1565,82,H05803,0.9999999999999999
1566,493,M37984,0.9999999999999999
1567,1341,R96909,0.9999999999999999
1568,1340,M74524,0.9999999999999999
1569,1337,L41067,0.9999999999999999
1570,1374,H42884,0.9999999999999999
1571,272,T69748,0.9999999999999999
1572,1918,J00146,0.9999999999999999
1573,859,R42994,0.9999999999999999
1574,1419,R78950,0.9999999999999999
1575,1418,M31606,0.9999999999999999
1576,1417,X66365,0.9999999999999999
1577,1931,L40380,0.9999999999999999
1578,838,T59162,0.9999999999999999
1579,1413,R64115,0.9999999999999999
1580,839,X66975,0.9999999999999999
1581,1411,X61118,0.9999999999999999
1582,1410,H77597,0.9999999999999999
1583,1408,R40446,0.9999999999999999
1584,507,H01677,0.9999999999999999
1585,1772,R75893_,0.9999999999999999
1586,1404,U04641,0.9999999999999999
1587,842,R37480,0.9999999999999999
1588,1400,D13243,0.9999999999999999
1589,1399,M59040,0.9999999999999999
1590,506,R53936,0.9999999999999999
1591,25,T95018,0.9999999999999999
1592,850,H05910,0.9999999999999999
1593,269,R92729,0.9999999999999999
1594,1387,M77477,0.9999999999999999
1595,1777,U20972,0.9999999999999999
1596,1385,L40992,0.9999999999999999
1597,1080,H02465,0.9999999999999999
1598,1381,H58397,0.9999999999999999
1599,1335,T89649,0.9999999999999999
1600,1351,M24069,0.9999999999999999
1601,477,M23114,0.9999999999999999
1602,906,M14016,0.9999999999999999
1603,907,H73758,0.9999999999999999
1604,1307,D14665,0.9999999999999999
1605,295,M86400,0.9999999999999999
1606,1799,U18062,0.9999999999999999
1607,1800,M85079,0.9999999999999999
1608,478,U20428,0.9999999999999999
1609,1299,T94885,0.9999999999999999
1610,1907,L25851,0.9999999999999999
1611,917,X16356,0.9999999999999999
1612,300,X61971,0.9999999999999999
1613,1807,U21090,0.9999999999999999
1614,302,Z14000,0.9999999999999999
1615,470,J04173,0.9999999999999999
1616,1809,M27190,0.9999999999999999
1617,305,J00231,0.9999999999999999
1618,307,X16135,0.9999999999999999
1619,1281,L25081,0.9999999999999999
1620,467,R50505,0.9999999999999999
1621,1275,H45977,0.9999999999999999
1622,465,X66503,0.9999999999999999
1623,1813,R55828,0.9999999999999999
1624,1271,M92843,0.9999999999999999
1625,1814,Z22936,0.9999999999999999
1626,1796,L13738,0.9999999999999999
1627,1153,M84349,0.9999999999999999
1628,484,X07979,0.9999999999999999
1629,891,U31525,0.9999999999999999
1630,895,H09149,0.9999999999999999
1631,486,L19267,0.9999999999999999
1632,291,Z22658,0.9999999999999999
1633,894,Z14244,0.9999999999999999
1634,483,T64941,0.9999999999999999
1635,1912,R74066,0.9999999999999999
1636,1328,L32163,0.9999999999999999
1637,1330,D10522,0.9999999999999999
1638,30,T61609,0.9999999999999999
1639,48,T61661,0.9999999999999998
1640,1971,T57468,0.9999999999999998
1641,1987,T64128,0.9999999999999998
1642,1916,M91463,0.9999999999999998
1643,1929,D28137,0.9999999999999998
1644,1747,U05291,0.9999999999999998
1645,1917,X77548,0.9999999999999998
1646,1810,U22431,0.9999999999999998
1647,1958,M15841,0.9999999999999998
1648,1859,L34059,0.9999999999999998
1649,34,T96832,0.9999999999999998
1650,1992,L11706,0.9999999999999998
1651,1769,U17899,0.9999999999999998
1652,1854,D38521,0.9999999999999998
1653,1936,H74178,0.9999999999999998
1654,98,D45887,0.9999999999999998
1655,1935,X85750,0.9999999999999998
1656,1765,M75126,0.9999999999999998
1657,29,M11799,0.9999999999999998
1658,33,T48041,0.9999999999999998
1659,73,H79575,0.9999999999999998
1660,1956,U25435,0.9999999999999998
1661,1746,M59371_,0.9999999999999998
1662,10,T72863,0.9999999999999998
1663,42,T57619,0.9999999999999998
1664,1925,M25809,0.9999999999999998
1665,1795,R77210,0.9999999999999998
1666,1782,X06700,0.9999999999999998
1667,1783,M37510,0.9999999999999998
1668,111,Z23115,0.9999999999999998
1669,94,R01124,0.9999999999999998
1670,1967,X04011,0.9999999999999998
1671,50,control5,0.9999999999999998
