,index,Feature,value_MI
1474,680,T81919,0.0000000000000000000
1475,676,H46136,0.0000000000000000000
1476,674,H17923,0.0000000000000000000
1477,673,H89983,0.0000000000000000000
1478,668,U39360,0.0000000000000000000
1479,667,U13896,0.0000000000000000000
1480,702,M34192,0.0000000000000000000
1481,704,T83673,0.0000000000000000000
1482,705,U01877,0.0000000000000000000
1483,706,T89164,0.0000000000000000000
1484,728,R72874,0.0000000000000000000
1485,727,X07862,0.0000000000000000000
1486,726,H83703,0.0000000000000000000
1487,724,L23823,0.0000000000000000000
1488,722,H65019,0.0000000000000000000
1489,721,H11272,0.0000000000000000000
1490,719,X65024,0.0000000000000000000
1491,718,T81492_,0.0000000000000000000
1492,714,H81864,0.0000000000000000000
1493,713,U25265,0.0000000000000000000
1494,712,T80178,0.0000000000000000000
1495,711,T90036,0.0000000000000000000
1496,709,H69872,0.0000000000000000000
1497,708,T67921,0.0000000000000000000
1498,707,H17969,0.0000000000000000000
1499,666,H72110,0.0000000000000000000
1500,663,H43663,0.0000000000000000000
1501,662,Z17227,0.0000000000000000000
1502,615,X68148,0.0000000000000000000
1503,610,L06895,0.0000000000000000000
1504,609,Z19002,0.0000000000000000000
1505,608,R21427,0.0000000000000000000
1506,606,H45526__,0.0000000000000000000
1507,602,R54818,0.0000000000000000000
1508,599,R73660,0.0000000000000000000
1509,598,T53412,0.0000000000000000000
1510,595,R49964,0.0000000000000000000
1511,590,H27921,0.0000000000000000000
1512,588,D31883_,0.0000000000000000000
1513,583,M31627,0.0000000000000000000
1514,582,H59599,0.0000000000000000000
1515,581,H51015,0.0000000000000000000
1516,577,T98803,0.0000000000000000000
1517,576,U01691,0.0000000000000000000
1518,613,T73092,0.0000000000000000000
1519,616,H67764,0.0000000000000000000
1520,661,X68277,0.0000000000000000000
1521,617,Y00970,0.0000000000000000000
1522,659,D16111,0.0000000000000000000
1523,657,R99591,0.0000000000000000000
1524,655,Z25821,0.0000000000000000000
1525,654,R53612,0.0000000000000000000
1526,650,U29171,0.0000000000000000000
1527,648,R54854,0.0000000000000000000
1528,646,X02744,0.0000000000000000000
1529,642,H82719,0.0000000000000000000
1530,640,R56892,0.0000000000000000000
1531,637,U03865,0.0000000000000000000
1532,636,U31216,0.0000000000000000000
1533,630,H04461,0.0000000000000000000
1534,623,T51250,0.0000000000000000000
1535,622,H11324,0.0000000000000000000
1536,620,L19437,0.0000000000000000000
1537,406,H47646,0.0000000000000000000
1538,403,T81492,0.0000000000000000000
1539,733,X66839,0.0000000000000000000
1540,173,R07333,0.0000000000000000000
1541,196,X83535,0.0000000000000000000
1542,195,R43309,0.0000000000000000000
1543,194,R50864,0.0000000000000000000
1544,191,M27539,0.0000000000000000000
1545,185,L38810,0.0000000000000000000
1546,178,D13705,0.0000000000000000000
1547,177,T54650,0.0000000000000000000
1548,172,M19311,0.0000000000000000000
1549,243,T70063,0.0000000000000000000
1550,171,D12765,0.0000000000000000000
1551,170,H88360_,0.0000000000000000000
1552,169,Z48950,0.0000000000000000000
1553,166,T57780,0.0000000000000000000
1554,163,X57351,0.0000000000000000000
1555,158,H88360,0.0000000000000000000
1556,157,R37276,0.0000000000000000000
1557,201,X15822,0.0000000000000000000
1558,202,L12168,0.0000000000000000000
1559,203,T76972,0.0000000000000000000
1560,205,L16510,0.0000000000000000000
1561,239,T40507,0.0000000000000000000
1562,236,T50334_,0.0000000000000000000
1563,235,R62425,0.0000000000000000000
1564,232,M62994,0.0000000000000000000
1565,231,D31883,0.0000000000000000000
1566,223,T51852,0.0000000000000000000
1567,221,L22214,0.0000000000000000000
1568,220,X53743,0.0000000000000000000
1569,217,R67075,0.0000000000000000000
1570,216,H15901,0.0000000000000000000
1571,215,L26339,0.0000000000000000000
1572,212,T50334,0.0000000000000000000
1573,211,H50623,0.0000000000000000000
1574,208,T61632,0.0000000000000000000
1575,207,D30655,0.0000000000000000000
1576,145,M99626,0.0000000000000000000
1577,143,X69723,0.0000000000000000000
1578,141,M27635,0.0000000000000000000
1579,63,M14630,0.0000000000000000000
1580,60,R74349,0.0000000000000000000
1581,54,H24754,0.0000000000000000000
1582,47,U21909,0.0000000000000000000
1583,43,T88723,0.0000000000000000000
1584,37,T63258,0.0000000000000000000
1585,33,T48041,0.0000000000000000000
1586,27,T63484,0.0000000000000000000
1587,26,H86060,0.0000000000000000000
1588,12,X63432,0.0000000000000000000
1589,9,T55131,0.0000000000000000000
1590,8,T65938,0.0000000000000000000
1591,6,T51496,0.0000000000000000000
1592,5,R02593,0.0000000000000000000
1593,4,U14973,0.0000000000000000000
1594,3,R85482,0.0000000000000000000
1595,62,H77302,0.0000000000000000000
1596,75,H13281,0.0000000000000000000
1597,139,H46728,0.0000000000000000000
1598,76,R49974,0.0000000000000000000
1599,135,T62856,0.0000000000000000000
1600,133,H87366,0.0000000000000000000
1601,123,V00522,0.0000000000000000000
1602,122,M28214,0.0000000000000000000
1603,121,R06716,0.0000000000000000000
1604,114,X67325,0.0000000000000000000
1605,113,T93589,0.0000000000000000000
1606,112,M86842,0.0000000000000000000
1607,103,M57710,0.0000000000000000000
1608,97,H13194,0.0000000000000000000
1609,96,H85596,0.0000000000000000000
1610,91,H64398,0.0000000000000000000
1611,89,U09873,0.0000000000000000000
1612,86,M94345,0.0000000000000000000
1613,77,R42570,0.0000000000000000000
1614,241,M58297,0.0000000000000000000
1615,245,K01144,0.0000000000000000000
1616,400,L19956,0.0000000000000000000
1617,333,H65823,0.0000000000000000000
1618,350,X55019,0.0000000000000000000
1619,348,X03674,0.0000000000000000000
1620,344,X80026,0.0000000000000000000
1621,339,T87527,0.0000000000000000000
1622,338,M93010,0.0000000000000000000
1623,337,R41941,0.0000000000000000000
1624,334,R54837,0.0000000000000000000
1625,332,M16447,0.0000000000000000000
1626,246,T79813,0.0000000000000000000
1627,331,T72582,0.0000000000000000000
1628,329,T59406,0.0000000000000000000
1629,327,H40705,0.0000000000000000000
1630,325,L10911,0.0000000000000000000
1631,324,Z46389,0.0000000000000000000
1632,323,R85616,0.0000000000000000000
1633,322,U28963,0.0000000000000000000
1634,354,M30474,0.0000000000000000000
1635,355,H22579,0.0000000000000000000
1636,357,T72503,0.0000000000000000000
1637,360,T50511,0.0000000000000000000
1638,397,M23419,0.0000000000000000000
1639,393,M99564,0.0000000000000000000
1640,388,H41017,0.0000000000000000000
1641,385,T54341,0.0000000000000000000
1642,384,D13634,0.0000000000000000000
1643,382,M32405,0.0000000000000000000
1644,381,Z15114,0.0000000000000000000
1645,380,T65594,0.0000000000000000000
1646,377,X72389,0.0000000000000000000
1647,375,X59871,0.0000000000000000000
1648,374,R49169,0.0000000000000000000
1649,373,T70197,0.0000000000000000000
1650,367,T49397,0.0000000000000000000
1651,366,H05966,0.0000000000000000000
1652,365,X04500,0.0000000000000000000
1653,321,X62055,0.0000000000000000000
1654,319,M69238,0.0000000000000000000
1655,318,T47562,0.0000000000000000000
1656,277,R83904,0.0000000000000000000
1657,273,X82456,0.0000000000000000000
1658,271,X05196,0.0000000000000000000
1659,269,R92729,0.0000000000000000000
1660,268,X77956,0.0000000000000000000
1661,267,T62633,0.0000000000000000000
1662,263,M26252,0.0000000000000000000
1663,262,control11,0.0000000000000000000
1664,261,control10,0.0000000000000000000
1665,260,control9,0.0000000000000000000
1666,259,control8,0.0000000000000000000
1667,258,X54163,0.0000000000000000000
1668,255,X69878,0.0000000000000000000
1669,253,H80975,0.0000000000000000000
1670,252,X66363,0.0000000000000000000
1671,247,R16255,0.0000000000000000000
1672,275,T53694,0.0000000000000000000
1673,281,T46888,0.0000000000000000000
1674,314,X63187,0.0000000000000000000
1675,282,T69446,0.0000000000000000000
1676,313,D14696,0.0000000000000000000
1677,310,H82820,0.0000000000000000000
1678,305,J00231,0.0000000000000000000
1679,304,Z11584,0.0000000000000000000
1680,302,Z14000,0.0000000000000000000
1681,301,R34701,0.0000000000000000000
1682,300,X61971,0.0000000000000000000
1683,299,T91043,0.0000000000000000000
1684,295,M86400,0.0000000000000000000
1685,293,L26405,0.0000000000000000000
1686,292,X57206,0.0000000000000000000
1687,291,Z22658,0.0000000000000000000
1688,288,R95874,0.0000000000000000000
1689,287,T48102,0.0000000000000000000
1690,284,T99498,0.0000000000000000000
1691,729,H45781,0.0000000000000000000
1692,740,T77446,0.0000000000000000000
1693,1378,R32511,0.0000000000000000000
1694,1154,R36467,0.0000000000000000000
1695,1171,U18242,0.0000000000000000000
1696,1169,X17644,0.0000000000000000000
1697,1165,R44740,0.0000000000000000000
1698,1159,R42798,0.0000000000000000000
1699,1158,T62904,0.0000000000000000000
1700,1157,T89175,0.0000000000000000000
1701,1155,L41142,0.0000000000000000000
1702,1150,X71490,0.0000000000000000000
1703,1218,X80497,0.0000000000000000000
1704,1149,X78549,0.0000000000000000000
1705,1148,T52624,0.0000000000000000000
1706,1145,R76863,0.0000000000000000000
1707,1143,X83228,0.0000000000000000000
1708,1142,M22349,0.0000000000000000000
1709,1141,X72889,0.0000000000000000000
1710,1139,T71612,0.0000000000000000000
1711,1176,U07802,0.0000000000000000000
1712,1177,J03143,0.0000000000000000000
1713,1179,T90851,0.0000000000000000000
1714,1180,H80114,0.0000000000000000000
1715,1214,T47213,0.0000000000000000000
1716,1211,H51196,0.0000000000000000000
1717,1209,R55310,0.0000000000000000000
1718,1207,H72965,0.0000000000000000000
1719,1205,M37721,0.0000000000000000000
1720,1203,R46740,0.0000000000000000000
1721,1200,X75304,0.0000000000000000000
1722,1197,R36973,0.0000000000000000000
1723,1194,H04802,0.0000000000000000000
1724,1191,U35116,0.0000000000000000000
1725,1187,T57535,0.0000000000000000000
1726,1185,H40269,0.0000000000000000000
1727,1183,M18930,0.0000000000000000000
1728,1182,M69296,0.0000000000000000000
1729,1181,M61199,0.0000000000000000000
1730,1134,R44887,0.0000000000000000000
1731,1133,T50508,0.0000000000000000000
1732,1132,H47650,0.0000000000000000000
1733,1103,Z18538,0.0000000000000000000
1734,1101,T51558,0.0000000000000000000
1735,1098,M81933,0.0000000000000000000
1736,1097,H20543,0.0000000000000000000
1737,1092,T92736,0.0000000000000000000
1738,1091,T64974,0.0000000000000000000
1739,1089,M98343,0.0000000000000000000
1740,1087,H48175,0.0000000000000000000
1741,1086,T55117,0.0000000000000000000
1742,1085,R39531,0.0000000000000000000
1743,1084,D42053,0.0000000000000000000
1744,1083,X54871,0.0000000000000000000
1745,1082,L26494,0.0000000000000000000
1746,1080,H02465,0.0000000000000000000
1747,1079,D16481,0.0000000000000000000
1748,1078,R98441,0.0000000000000000000
1749,1102,T56460,0.0000000000000000000
1750,1104,T40849,0.0000000000000000000
1751,1131,L13689,0.0000000000000000000
1752,1105,H92182,0.0000000000000000000
1753,1130,U05572,0.0000000000000000000
1754,1129,H69819,0.0000000000000000000
1755,1126,T62635,0.0000000000000000000
1756,1124,T48612,0.0000000000000000000
1757,1122,J03004,0.0000000000000000000
1758,1120,H45807,0.0000000000000000000
1759,1119,T65758,0.0000000000000000000
1760,1116,X17273,0.0000000000000000000
1761,1115,H09089,0.0000000000000000000
1762,1113,X76648,0.0000000000000000000
1763,1111,R44363,0.0000000000000000000
1764,1110,D31716,0.0000000000000000000
1765,1108,R52624,0.0000000000000000000
1766,1107,R16543,0.0000000000000000000
1767,1106,D43951,0.0000000000000000000
1768,1217,R56443,0.0000000000000000000
1769,1221,U20582,0.0000000000000000000
1770,1076,R55778,0.0000000000000000000
1771,1321,M20867,0.0000000000000000000
1772,1337,L41067,0.0000000000000000000
1773,1336,H05978,0.0000000000000000000
1774,1334,X83301,0.0000000000000000000
1775,1330,D10522,0.0000000000000000000
1776,1329,T52905,0.0000000000000000000
1777,1326,T84082,0.0000000000000000000
1778,1322,R43766,0.0000000000000000000
1779,1320,X02761,0.0000000000000000000
1780,1223,X12791,0.0000000000000000000
1781,1319,T47025,0.0000000000000000000
1782,1317,R32804,0.0000000000000000000
1783,1316,T95046,0.0000000000000000000
1784,1315,H54091,0.0000000000000000000
1785,1311,M86934,0.0000000000000000000
1786,1310,M13450,0.0000000000000000000
1787,1309,R87747,0.0000000000000000000
1788,1340,M74524,0.0000000000000000000
1789,1342,X79981,0.0000000000000000000
1790,1344,H55759,0.0000000000000000000
1791,1346,X02157,0.0000000000000000000
1792,1376,D15057,0.0000000000000000000
1793,1374,H42884,0.0000000000000000000
1794,1373,H25940,0.0000000000000000000
1795,1372,T51139,0.0000000000000000000
1796,1370,M83254,0.0000000000000000000
1797,1369,H22579_,0.0000000000000000000
1798,1362,X89430,0.0000000000000000000
1799,1361,M95549,0.0000000000000000000
1800,1356,T84051,0.0000000000000000000
1801,1354,T85165,0.0000000000000000000
1802,1353,R85326,0.0000000000000000000
1803,1351,M24069,0.0000000000000000000
1804,1350,X68688,0.0000000000000000000
1805,1349,R70479,0.0000000000000000000
1806,1348,M28827,0.0000000000000000000
1807,1307,D14665,0.0000000000000000000
1808,1303,H73908,0.0000000000000000000
1809,1301,M62762,0.0000000000000000000
1810,1263,H47107,0.0000000000000000000
1811,1254,T71574,0.0000000000000000000
1812,1252,R86960,0.0000000000000000000
1813,1251,T75577,0.0000000000000000000
1814,1250,X90828,0.0000000000000000000
1815,1245,X52151,0.0000000000000000000
1816,1244,H81802,0.0000000000000000000
1817,1243,X53461,0.0000000000000000000
1818,1242,X75304_,0.0000000000000000000
1819,1240,T64885,0.0000000000000000000
1820,1239,T99080,0.0000000000000000000
1821,1236,T79473,0.0000000000000000000
1822,1235,U03090,0.0000000000000000000
1823,1233,R19361,0.0000000000000000000
1824,1231,D14661,0.0000000000000000000
1825,1224,R46528,0.0000000000000000000
1826,1258,R46739,0.0000000000000000000
1827,1266,M28697,0.0000000000000000000
1828,1299,T94885,0.0000000000000000000
1829,1267,H46994,0.0000000000000000000
1830,1297,D13630,0.0000000000000000000
1831,1296,H62828,0.0000000000000000000
1832,1295,X82166,0.0000000000000000000
1833,1291,R45942,0.0000000000000000000
1834,1289,L40027,0.0000000000000000000
1835,1285,D16294,0.0000000000000000000
1836,1283,J04474,0.0000000000000000000
1837,1279,X16354,0.0000000000000000000
1838,1278,X68149,0.0000000000000000000
1839,1277,D63876,0.0000000000000000000
1840,1275,H45977,0.0000000000000000000
1841,1274,L10386,0.0000000000000000000
1842,1272,H23005,0.0000000000000000000
1843,1269,L07592,0.0000000000000000000
1844,1268,L11373,0.0000000000000000000
1845,1077,H38838,0.0000000000000000000
1846,1074,H89092,0.0000000000000000000
1847,741,R70008,0.0000000000000000000
1848,842,R37480,0.0000000000000000000
1849,853,H70609,0.0000000000000000000
1850,851,T54360,0.0000000000000000000
1851,850,H05910,0.0000000000000000000
1852,849,H49652,0.0000000000000000000
1853,847,M38258,0.0000000000000000000
1854,845,X80910,0.0000000000000000000
1855,843,M63959,0.0000000000000000000
1856,841,J03827,0.0000000000000000000
1857,906,M14016,0.0000000000000000000
1858,840,T79161,0.0000000000000000000
1859,838,T59162,0.0000000000000000000
1860,836,H11054,0.0000000000000000000
1861,835,M23254,0.0000000000000000000
1862,834,T84057,0.0000000000000000000
1863,832,H29483,0.0000000000000000000
1864,828,U07158,0.0000000000000000000
1865,855,X66924,0.0000000000000000000
1866,856,R43976,0.0000000000000000000
1867,859,R42994,0.0000000000000000000
1868,863,H22842,0.0000000000000000000
1869,900,T83644,0.0000000000000000000
1870,898,T41094,0.0000000000000000000
1871,895,H09149,0.0000000000000000000
1872,893,R56869,0.0000000000000000000
1873,890,R61249,0.0000000000000000000
1874,888,H15069_,0.0000000000000000000
1875,885,R91051,0.0000000000000000000
1876,884,H27202,0.0000000000000000000
1877,880,X64037,0.0000000000000000000
1878,878,X60957,0.0000000000000000000
1879,877,M87789,0.0000000000000000000
1880,874,T41207,0.0000000000000000000
1881,870,J03069,0.0000000000000000000
1882,866,M87503,0.0000000000000000000
1883,865,X82494,0.0000000000000000000
1884,822,X76228,0.0000000000000000000
1885,820,H40416,0.0000000000000000000
1886,819,X79857,0.0000000000000000000
1887,772,R40184,0.0000000000000000000
1888,770,L00352,0.0000000000000000000
1889,761,R23176,0.0000000000000000000
1890,760,R27017,0.0000000000000000000
1891,759,M36341,0.0000000000000000000
1892,758,X90858,0.0000000000000000000
1893,757,T78104,0.0000000000000000000
1894,755,T65438,0.0000000000000000000
1895,754,X55005,0.0000000000000000000
1896,753,Y00281,0.0000000000000000000
1897,751,M32800,0.0000000000000000000
1898,747,X84700,0.0000000000000000000
1899,746,X57347,0.0000000000000000000
1900,745,U03100,0.0000000000000000000
1901,744,D16469,0.0000000000000000000
1902,742,T59354,0.0000000000000000000
1903,771,M81758,0.0000000000000000000
1904,776,L41268,0.0000000000000000000
1905,818,H08144,0.0000000000000000000
1906,777,X69550,0.0000000000000000000
1907,817,H87240,0.0000000000000000000
1908,816,R16665,0.0000000000000000000
1909,813,Z30644,0.0000000000000000000
1910,812,M83738,0.0000000000000000000
1911,809,X79683,0.0000000000000000000
1912,808,U34252,0.0000000000000000000
1913,807,T49637,0.0000000000000000000
1914,804,M16029,0.0000000000000000000
1915,803,R76254,0.0000000000000000000
1916,798,J03210,0.0000000000000000000
1917,796,X51416,0.0000000000000000000
1918,795,R73129,0.0000000000000000000
1919,789,H26419,0.0000000000000000000
1920,787,X02492,0.0000000000000000000
1921,780,L20422,0.0000000000000000000
1922,903,M64929,0.0000000000000000000
1923,908,H75955,0.0000000000000000000
1924,1069,R70535,0.0000000000000000000
1925,1012,H88250,0.0000000000000000000
1926,1024,T74896,0.0000000000000000000
1927,1023,R65697,0.0000000000000000000
1928,1022,T67897,0.0000000000000000000
1929,1020,X14968,0.0000000000000000000
1930,1016,M86868,0.0000000000000000000
1931,1015,T61941,0.0000000000000000000
1932,1013,R43914,0.0000000000000000000
1933,1011,L10413,0.0000000000000000000
1934,910,K02566__,0.0000000000000000000
1935,1010,T60855,0.0000000000000000000
1936,1009,J04813,0.0000000000000000000
1937,1006,D11086,0.0000000000000000000
1938,1005,T53889,0.0000000000000000000
1939,1004,H89477,0.0000000000000000000
1940,1002,R44677,0.0000000000000000000
1941,999,J00277,0.0000000000000000000
1942,1027,L10717,0.0000000000000000000
1943,1028,X63071,0.0000000000000000000
1944,1030,L06328,0.0000000000000000000
1945,1036,H56470,0.0000000000000000000
1946,1068,X05610,0.0000000000000000000
1947,1065,R83349,0.0000000000000000000
1948,1064,M14764_,0.0000000000000000000
1949,1063,X69141,0.0000000000000000000
1950,1055,J03824,0.0000000000000000000
1951,1054,M99439,0.0000000000000000000
1952,1053,R15876,0.0000000000000000000
1953,1051,U02493_,0.0000000000000000000
1954,1050,X82895,0.0000000000000000000
1955,1049,M69043,0.0000000000000000000
1956,1048,R72827,0.0000000000000000000
1957,1047,X01060,0.0000000000000000000
1958,1045,M22632,0.0000000000000000000
1959,1040,R54467,0.0000000000000000000
1960,1039,M75883,0.0000000000000000000
1961,998,R60217,0.0000000000000000000
1962,997,H16597,0.0000000000000000000
1963,995,X79683_,0.0000000000000000000
1964,954,T61090,0.0000000000000000000
1965,951,M96824,0.0000000000000000000
1966,943,H06489,0.0000000000000000000
1967,940,X64364,0.0000000000000000000
1968,937,R54401,0.0000000000000000000
1969,936,R56052,0.0000000000000000000
1970,934,L13042,0.0000000000000000000
1971,933,Y00815,0.0000000000000000000
1972,932,H26965,0.0000000000000000000
1973,931,L38503,0.0000000000000000000
1974,926,U09466,0.0000000000000000000
1975,925,D17530,0.0000000000000000000
1976,923,U09848,0.0000000000000000000
1977,920,U24077,0.0000000000000000000
1978,916,T63539,0.0000000000000000000
1979,912,X79198,0.0000000000000000000
1980,953,D31767,0.0000000000000000000
1981,956,M25160,0.0000000000000000000
1982,990,M34192_,0.0000000000000000000
1983,958,T89115,0.0000000000000000000
1984,989,D38549,0.0000000000000000000
1985,987,L08044,0.0000000000000000000
1986,986,M10065,0.0000000000000000000
1987,985,D78134,0.0000000000000000000
1988,984,T40568,0.0000000000000000000
1989,983,R14852,0.0000000000000000000
1990,977,J04026,0.0000000000000000000
1991,975,H13281_,0.0000000000000000000
1992,969,T62191,0.0000000000000000000
1993,968,H28373,0.0000000000000000000
1994,967,R46731,0.0000000000000000000
1995,966,R48936,0.0000000000000000000
1996,965,D43949,0.0000000000000000000
1997,962,T51288,0.0000000000000000000
1998,961,R78927,0.0000000000000000000
1999,1000,M16029_,0.0000000000000000000
